,BNP Paribas Niederlassung Deutschland,BNPADEFFXXX,,,51210606,,
,BNP Paribas Niederlassung Deutschland,BNPADEFFXXX,,,51210699,,
,BNP Paribas Niederlassung Deutschland,DABBDEMMXXX,,,70120400,,
,BNP Paribas Niederlassung Deutschland,CSDBDE71XXX,,,76030080,,
,BNP Paribas NL Deutschland,WKVBDEM1XXX,,,70020300,,
,BNP Paribas NL Deutschland (Gf P3),,,,70020300,,
,BNP PARIBAS Securities Services,PARBDEFFXXX,,,50030500,,
,BodenseeBank,GENODEF1LBB,,,73369821,,
,Bopfinger Bank Sechta-Ries,GENODES1BPF,,,60069239,,
,Bordesholmer Sparkasse,NOLADE21BOR,,,21051275,,
,Brandenburger Bank,GENODEF1BRB,,,16062073,,
,Bremische Volksbank,GENODEF1HB1,,,29190024,,
,Brühler Bank,GENODED1BRL,,,37069991,,
,BSQ Bauspar,QUBADE71XXX,,,76230000,,
,Budenheimer Volksbank,GENODE51BUD,,,55061303,,
,Bundesbank,MARKDEF1100,,,10000000,,
,Bundesbank,MARKDEF1130,,,13000000,,
,Bundesbank,MARKDEF1150,,,15000000,,
,Bundesbank,MARKDEF1200,,,20000000,,
,Bundesbank,MARKDEF1250,,,25000000,,
,Bundesbank,MARKDEF1260,,,26000000,,
,Bundesbank,MARKDEF1265,,,26500000,,
,Bundesbank,MARKDEF1280,,,28000000,,
,Bundesbank,MARKDEF1300,,,30000000,,
,Bundesbank,MARKDEF1360,,,36000000,,
,Bundesbank,MARKDEF1370,,,37000000,,
,Bundesbank,MARKDEF1430,,,43000000,,
,Bundesbank,MARKDEF1440,,,44000000,,
,Bundesbank,MARKDEF1450,,,45000000,,
,Bundesbank,MARKDEF1480,,,48000000,,
,Bundesbank,MARKDEF1500,,,50000000,,
,Bundesbank,MARKDEF1545,,,54500000,,
,Bundesbank,MARKDEF1550,,,55000000,,
,Bundesbank,MARKDEF1570,,,57000000,,
,Bundesbank,MARKDEF1590,,,59000000,,
,Bundesbank,MARKDEF1600,,,60000000,,
,Bundesbank,MARKDEF1630,,,63000000,,
,Bundesbank,MARKDEF1640,,,64000000,,
,Bundesbank,MARKDEF1660,,,66000000,,
,Bundesbank,MARKDEF1680,,,68000000,,
,Bundesbank,MARKDEF1694,,,69400000,,
,Bundesbank,MARKDEF1700,,,70000000,,
,Bundesbank,MARKDEF1720,,,72000000,,
,Bundesbank,MARKDEF1750,,,75000000,,
,Bundesbank,MARKDEF1760,,,76000000,,
